"";"UN";"year";"month";"elec_id";"country.x";"date.x";"presidential";"legislative_type";"elecrule";"tier1_formula";"tier2_formula";"tier3_formula";"tier4_formula";"mixed_type";"multi";"multi_linked";"seats";"tier1_avemag";"tier1_districts";"upperseats";"uppertier";"tier2_districts";"tier3_districts";"tier4_districts";"enep";"enep_others";"enep1";"enpp";"enpp_others";"enpp1";"enpres";"preselecrule";"region1";"region2";"region3";"aclp_code";"ccode";"ccode2";"day";"regime";"secondround";"thirdround";"X1.x";"varmag";"sdmag";"memag";"country.y";"X1.y";"country";"date.y";"EthAl";"scode";"sname";"cow"
"75";40;2006;"10";"L-AUS-2006-10-1";"Austria";"1-Oct-06";0;2;9;12;12;25;NA;NA;1;1;183;4,26;43;99;54,1;9;1;0;3,71;4,2;3,722219909;3,38;0;3,38;NA;NA;10;10;3;101;305;305;"1";1;NA;NA;1050;NA;NA;NA;"Austria";12;"Austria";"1998";".1067761823104126";"305";"Austria";"305"
"76";40;2008;"9";"L-AUS-2008-9-28";"Austria";"28-Sep-08";0;2;9;12;12;25;NA;NA;1;1;183;4,26;43;111;60,66;9;1;0;4,79;5,9;4,830611359;4,24;0;4,24;NA;NA;10;10;3;101;305;305;"28";1;NA;NA;1120;NA;NA;NA;"Austria";12;"Austria";"1998";".1067761823104126";"305";"Austria";"305"
"77";40;1971;"10";"L-AUS-1971-10-10";"Austria";"10-Oct-71";0;2;9;12;25;NA;NA;NA;1;1;183;20,33;9;16;8,74;2;0;0;2,28;0;2,28;2,21;0;2,21;NA;NA;10;10;3;101;305;305;"10";1;NA;NA;308;NA;NA;NA;"Austria";12;"Austria";"1998";".1067761823104126";"305";"Austria";"305"
"78";40;2013;"9";"L-AUS-2013-9-29";"Austria";"29-Sep-13";0;2;9;12;12;25;NA;NA;1;1;183;4,26;43;121;66,12022;9;1;0;5,149357;0;5,149357;4,593197;0;4,593197;NA;NA;10;10;3;101;305;305;"29";1;NA;NA;1313;NA;NA;NA;"Austria";12;"Austria";"1998";".1067761823104126";"305";"Austria";"305"
"79";44;2012;"5";"L-BHM-2012-5-7";"Bahamas";"7-May-12";0;1;1;1;NA;NA;NA;NA;0;0;38;1;38;0;NA;0;0;0;2,418103;0;2,418103;1,566161;0;1,566161;NA;NA;8;8;7;49;31;31;"7";0;NA;NA;1273;0;0;1;"Bahamas";14;"Bahamas";"1989";".422845142439737";"31";"Bahamas";"31"
"80";44;2007;"5";"L-BHM-2007-5-2";"Bahamas";"2-May-07";0;1;1;1;NA;NA;NA;NA;0;0;41;1;41;0;0;0;0;0;2,13;3,1;2,132184452;1,97;0;1,97;NA;NA;8;8;7;49;31;31;"2";0;NA;NA;1091;0;0;1;"Bahamas";14;"Bahamas";"1989";".422845142439737";"31";"Bahamas";"31"
"81";44;2002;"5";"L-BHM-2002-5-2";"Bahamas";"2-May-02";0;1;1;1;NA;NA;NA;NA;0;0;40;1;40;0;0;0;0;0;2,3;7,3;2,314270109;1,79;10;1,811144592;NA;NA;8;8;7;49;31;31;"2";0;NA;NA;931;0;0;1;"Bahamas";14;"Bahamas";"1989";".422845142439737";"31";"Bahamas";"31"
"82";44;1997;"3";"L-BHM-1997-3-14";"Bahamas";"14-Mar-97";0;1;1;1;NA;NA;NA;NA;0;0;40;1;40;0;0;0;0;0;NA;NA;NA;1,34;0;1,34;NA;NA;8;8;7;49;31;31;"14";0;NA;NA;793;0;0;1;"Bahamas";14;"Bahamas";"1989";".422845142439737";"31";"Bahamas";"31"
"83";50;1991;"2";"L-BNG-1991-2-27";"Bangladesh";"27-Feb-91";0;1;1;1;NA;NA;NA;NA;0;0;300;1;300;0;0;0;0;0;4,61;4,39;4,65;3,11;1;3,11;NA;NA;2;2;2;78;771;771;"27";0;NA;NA;639;0;0;1;"Bangladesh";16;"Bangladesh";"1997";".045434";"771";"Bangladesh";"771"
"84";50;1996;"6";"L-BNG-1996-6-12";"Bangladesh";"12-Jun-96";0;1;1;1;NA;NA;NA;NA;0;0;300;1;300;0;0;0;0;0;-99;-99;-99;1,16;3,3;NA;NA;NA;2;2;2;78;771;771;"12";0;NA;NA;766;0;0;1;"Bangladesh";16;"Bangladesh";"1997";".045434";"771";"Bangladesh";"771"
"85";50;2001;"10";"L-BNG-2001-10-1";"Bangladesh";"1-Oct-01";0;1;1;1;NA;NA;NA;NA;0;0;300;1;300;0;0;0;0;0;2,83;5,6;2,845591662;2,06;2,666666667;2,061511049;NA;NA;2;2;2;78;771;771;"1";0;NA;NA;900;0;0;1;"Bangladesh";16;"Bangladesh";"1997";".045434";"771";"Bangladesh";"771"
"86";50;2008;"12";"L-BNG-2008-12-29";"Bangladesh";"29-Dec-08";0;1;1;1;NA;NA;NA;NA;0;0;300;1;300;0;0;0;0;0;2,78;4,9;2,798488704;1,65;1,333333333;1,650302575;NA;NA;2;2;2;78;771;771;"29";3;NA;NA;1128;0;0;1;"Bangladesh";16;"Bangladesh";"1997";".045434";"771";"Bangladesh";"771"
"87";51;2012;"5";"L-ARM-2012-5-6";"Armenia";"6-May-12";0;3;12;1;13;NA;NA;2;1;0;131;1;41;90;68,70229;1;0;0;3,336536;0;3,336536;2,733949;0;2,733949;NA;NA;9;9;4;145;371;371;"6";1;NA;NA;1278;188,595238095238;13,7329981466262;3,11904761904762;"Armenia";9;"Armenia";"1989";".1271540000000001";"371";"Armenia";"371"
"88";51;2007;"5";"L-ARM-2007-5-12";"Armenia";"12-May-07";0;3;12;1;13;NA;NA;2;1;0;131;1;41;90;68,7;1;0;0;5,26;18,3;6,255817171;3,37;12,97709924;3,524413937;NA;NA;9;9;4;145;371;371;"12";1;NA;NA;1092;188,595238095238;13,7329981466262;3,11904761904762;"Armenia";9;"Armenia";"1989";".1271540000000001";"371";"Armenia";"371"
"89";52;1966;"11";"L-BAR-1966-11-3";"Barbados";"3-Nov-66";0;1;5;8;NA;NA;NA;NA;0;0;24;2;12;0;0;0;0;0;2,72;7,3;2,76;2,18;8,3;2,2;NA;NA;8;8;7;50;53;53;"3";0;NA;NA;247;0;0;2;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"90";52;1971;"9";"L-BAR-1971-9-9";"Barbados";"9-Sep-71";0;1;1;1;NA;NA;NA;NA;0;0;24;1;24;0;0;0;0;0;1,96;0,2;1,96;1,6;0;1,6;NA;NA;8;8;7;50;53;53;"9";0;NA;NA;312;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"91";52;1976;"9";"L-BAR-1976-9-2";"Barbados";"2-Sep-76";0;1;1;1;NA;NA;NA;NA;0;0;24;1;24;0;0;0;0;0;2,03;0,3;2,03;1,7;0;1,7;NA;NA;8;8;7;50;53;53;"2";0;NA;NA;379;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"92";52;1986;"5";"L-BAR-1986-5-28";"Barbados";"28-May-86";0;1;1;1;NA;NA;NA;NA;0;0;27;1;27;0;0;0;0;0;1,93;0,2;1,93;1,25;0;1,25;NA;NA;8;8;7;50;53;53;"28";0;NA;NA;541;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"93";52;1991;"1";"L-BAR-1991-1-22";"Barbados";"22-Jan-91";0;1;1;1;NA;NA;NA;NA;0;0;28;1;28;0;0;0;0;0;2,29;0,4;2,29;1,85;0;1,85;NA;NA;8;8;7;50;53;53;"22";0;NA;NA;640;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"94";52;1994;"9";"L-BAR-1994-9-6";"Barbados";"6-Sep-94";0;1;1;1;NA;NA;NA;NA;0;0;28;1;28;0;0;0;0;0;2,48;0,4;2,48;1,84;0;1,84;NA;NA;8;8;7;50;53;53;"6";0;NA;NA;715;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"95";52;1981;"6";"L-BAR-1981-6-18";"Barbados";"18-Jun-81";0;1;1;1;NA;NA;NA;NA;0;0;27;1;27;0;0;0;0;0;2,02;0,7;2,02;1,87;0;1,87;NA;NA;8;8;7;50;53;53;"18";0;NA;NA;461;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"96";52;1999;"1";"L-BAR-1999-1-20";"Barbados";"20-Jan-99";0;1;1;1;NA;NA;NA;NA;0;0;28;1;28;0;0;0;0;0;1,84;0;1,84;1,15;0;1,15;NA;NA;8;8;7;50;53;53;"20";0;NA;NA;850;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"97";52;2003;"5";"L-BAR-2003-5-21";"Barbados";"21-May-03";0;1;1;1;NA;NA;NA;NA;0;0;30;1;30;0;0;0;0;0;1,98;0,1;1,98000196;1,56;0;1,56;NA;NA;8;8;7;50;53;53;"21";0;NA;NA;962;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"98";52;2008;"1";"L-BAR-2008-1-15";"Barbados";"15-Jan-08";0;1;1;1;NA;NA;NA;NA;0;0;30;1;30;0;0;0;0;0;2;0,3;2,000018;1,8;0;1,8;NA;NA;8;8;7;50;53;53;"15";0;NA;NA;1129;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"99";52;2013;"2";"L-BAR-2013-2-21";"Barbados";"21-Feb-13";0;1;1;1;NA;NA;NA;NA;0;0;30;1;30;0;NA;0;0;0;2,014317;0;2,014317;1,99115;0;1,99115;NA;NA;8;8;7;50;53;53;"21";0;NA;NA;1320;0;0;1;"Barbados";17;"Barbados";"1990";".1423419999999999";"53";"Barbados";"53"
"100";56;1949;"6";"L-BEL-1949-6-29";"Belgium";"29-Jun-49";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;3,26;1,8;3,26;2,75;0;2,75;NA;NA;10;10;3;102;211;211;"29";0;NA;NA;37;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"101";56;1950;"6";"L-BEL-1950-6-4";"Belgium";"4-Jun-50";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;2,76;0;2,76;2,5;0;2,5;NA;NA;10;10;3;102;211;211;"4";0;NA;NA;44;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"102";56;1954;"4";"L-BEL-1954-4-11";"Belgium";"11-Apr-54";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;3,08;0,6;3,08;2,63;0;2,63;NA;NA;10;10;3;102;211;211;"11";0;NA;NA;95;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"103";56;1958;"6";"L-BEL-1958-6-1";"Belgium";"1-Jun-58";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;2,79;0,7;2,79;2,45;0;2,45;NA;NA;10;10;3;102;211;211;"1";0;NA;NA;145;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"104";56;1961;"3";"L-BEL-1961-3-26";"Belgium";"26-Mar-61";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;3,08;2,1;3,08;2,69;0,5;2,69;NA;NA;10;10;3;102;211;211;"26";0;NA;NA;179;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"105";56;1965;"5";"L-BEL-1965-5-23";"Belgium";"23-May-65";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;3,96;2;3,96;3,59;0;3,59;NA;NA;10;10;3;102;211;211;"23";0;NA;NA;232;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"106";56;1968;"3";"L-BEL-1968-3-31";"Belgium";"31-Mar-68";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;6,92;0,3;6,92;6,57;0;6,57;NA;NA;10;10;3;102;211;211;"31";0;NA;NA;272;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"107";56;1971;"11";"L-BEL-1971-11-7";"Belgium";"7-Nov-71";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;6,41;0,7;6,42;5,89;0;5,89;NA;NA;10;10;3;102;211;211;"7";0;NA;NA;314;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"108";56;1974;"3";"L-BEL-1974-3-10";"Belgium";"10-Mar-74";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;6,1;0,9;6,1;5,85;0;5,85;NA;NA;10;10;3;102;211;211;"10";0;NA;NA;352;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"109";56;1987;"12";"L-BEL-1987-12-13";"Belgium";"13-Dec-87";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;8,12;0,4;8,12;7,13;0;7,13;NA;NA;10;10;3;102;211;211;"13";0;NA;NA;559;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"110";56;1991;"11";"L-BEL-1991-11-24";"Belgium";"24-Nov-91";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;9,81;0,5;9,81;8,41;0;8,41;NA;NA;10;10;3;102;211;211;"24";0;NA;NA;641;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"111";56;1995;"5";"L-BEL-1995-5-21";"Belgium";"21-May-95";0;2;9;12;25;NA;NA;NA;1;1;150;7,5;20;-99;-99;11;0;0;9,35;0,7;9,35;8,05;0;8,05;NA;NA;10;10;3;102;211;211;"21";0;NA;NA;742;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"112";56;1999;"6";"L-BEL-1999-6-13";"Belgium";"13-Jun-99";0;2;9;12;25;NA;NA;NA;1;1;150;7,5;20;-99;-99;11;0;0;10,29;0;10,29;9,05;0;9,05;NA;NA;10;10;3;102;211;211;"13";0;NA;NA;852;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"113";56;2003;"5";"L-BEL-2003-5-18";"Belgium";"18-May-03";0;2;9;12;NA;NA;NA;NA;0;0;150;13,64;11;0;0;0;0;0;8,84;4,4;8,958611767;7,03;0;7,03;NA;NA;10;10;3;102;211;211;"18";0;NA;NA;964;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"114";56;2007;"6";"L-BEL-2007-6-10";"Belgium";"10-Jun-07";0;2;9;12;NA;NA;NA;NA;0;0;150;13,64;11;0;0;0;0;0;9,04;6,9;9,385793607;7,91;0;7,91;NA;NA;10;10;3;102;211;211;"10";0;NA;NA;1093;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"115";56;2010;"6";"L-BEL-2010-6-13";"Belgium";"13-Jun-10";0;2;9;12;NA;NA;NA;NA;0;0;150;13,64;11;0;0;0;0;0;10,04;4,3;10,2186823;8,42;0;8,42;NA;NA;10;10;3;102;211;211;"13";0;NA;NA;1201;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"116";56;2014;"5";"L-BEL-2014-5-25";"Belgium";"25-May-14";0;2;9;12;NA;NA;NA;NA;0;0;150;13,64;11;0;NA;0;0;0;9,447867;0;9,447867;7,817929;0;7,817929;NA;NA;10;10;3;102;211;211;"25";0;NA;NA;1349;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"117";56;1985;"10";"L-BEL-1985-10-13";"Belgium";"13-Oct-85";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;8,13;1,2;8,14;7,01;0;7,01;NA;NA;10;10;3;102;211;211;"13";0;NA;NA;527;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"118";56;1977;"4";"L-BEL-1977-4-17";"Belgium";"17-Apr-77";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;5,7;0,2;5,7;5,26;0;5,26;NA;NA;10;10;3;102;211;211;"17";0;NA;NA;396;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"119";56;1978;"12";"L-BEL-1978-12-17";"Belgium";"17-Dec-78";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;7,52;0,4;7,52;6,79;0;6,79;NA;NA;10;10;3;102;211;211;"17";0;NA;NA;410;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"120";56;1981;"11";"L-BEL-1981-11-8";"Belgium";"8-Nov-81";0;2;9;12;25;NA;NA;NA;1;1;212;7,1;30;-99;-99;9;0;0;8,99;1;9;7,63;0;7,63;NA;NA;10;10;3;102;211;211;"8";0;NA;NA;464;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"121";56;1946;"2";"L-BEL-1946-2-17";"Belgium";"17-Feb-46";0;2;9;12;25;NA;NA;NA;1;1;202;6,733333333;30;-99;-99;9;0;0;3,28;0,5;3,28;2,91;0;2,91;NA;NA;10;10;3;102;211;211;"17";0;NA;NA;8;NA;NA;NA;"Belgium";19;"Belgium";"2001";".5554";"211";"Belgium";"211"
"122";64;2008;"3";"L-BHU-2008-3-22";"Bhutan";"22-Mar-08";0;1;1;1;NA;NA;NA;NA;0;0;47;1;47;0;0;0;0;0;1,79;0;1,79;1,14;0;1,14;NA;NA;2;2;2;148;760;760;"22";0;NA;NA;1136;0;0;1;"Bhutan";23;"Bhutan";"1993";".605";"760";"Bhutan";"760"
"123";64;2013;"5";"L-BHU-2013-5-31";"Bhutan";"31-May-13";0;1;1;1;NA;NA;NA;NA;0;0;47;1;47;0;NA;0;0;0;2,971412;0;2,971412;1,768615;0;1,768615;NA;NA;2;2;2;148;760;760;"31";0;"13-Jul-13";NA;1326;0;0;1;"Bhutan";23;"Bhutan";"1993";".605";"760";"Bhutan";"760"
"124";68;1997;"6";"L-BOL-1997-6-1";"Bolivia";"1-Jun-97";0;3;11;1;25;1;NA;4;1;1;130;1;68;62;47,69;9;8;0;5,92;0,48;5,92;5,36;0;5,36;NA;NA;7;7;7;67;145;145;"1";2;NA;NA;799;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"125";68;2002;"6";"L-BOL-2002-6-30";"Bolivia";"30-Jun-02";0;3;11;1;25;1;NA;4;1;1;130;1;68;62;47,69;9;8;0;5,77;0;5,77;4,96;0;4,96;NA;NA;7;7;7;67;145;145;"30";2;NA;NA;936;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"126";68;1989;"5";"L-BOL-1989-5-7";"Bolivia";"7-May-89";0;2;9;13;NA;NA;NA;NA;0;0;130;14,44;9;0;0;0;0;0;5,01;0;5,01;3,92;0;3,92;NA;NA;7;7;7;67;145;145;"7";2;NA;NA;599;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"127";68;1993;"6";"L-BOL-1993-6-6";"Bolivia";"6-Jun-93";0;2;9;26;NA;NA;NA;NA;0;0;130;14,44;9;0;0;0;0;0;4,66;1,64;4,665;3,74;0;3,74;NA;NA;7;7;7;67;145;145;"6";2;NA;NA;695;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"128";68;1979;"7";"L-BOL-1979-7-1";"Bolivia";"1-Jul-79";0;2;9;13;NA;NA;NA;NA;0;0;117;13;9;0;0;0;0;0;3,5;0;3,5;3,3;0;3,3;NA;NA;7;7;7;67;145;145;"1";2;NA;NA;426;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"129";68;1980;"6";"L-BOL-1980-6-29";"Bolivia";"29-Jun-80";0;2;9;13;NA;NA;NA;NA;0;0;130;14,44;9;0;0;0;0;0;4,35;0;4,35;4,13;0;4,13;NA;NA;7;7;7;67;145;145;"29";4;NA;NA;447;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"130";68;2005;"12";"L-BOL-2005-12-18";"Bolivia";"18-Dec-05";0;3;11;1;25;1;NA;4;1;1;130;1;70;60;46,15;9;7;0;2,62;0;2,62;2,36;0;2,36;NA;NA;7;7;7;67;145;145;"18";2;NA;NA;1031;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"131";68;2014;"10";"L-BOL-2014-10-12";"Bolivia";"12-Oct-14";0;3;11;1;25;1;NA;4;1;1;130;1;70;60;46,15385;9;7;0;2,238603;0;2,238603;1,905728;0;1,905728;NA;NA;7;7;7;67;145;145;"12";2;NA;NA;1351;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"132";68;1985;"7";"L-BOL-1985-7-14";"Bolivia";"14-Jul-85";0;2;9;13;NA;NA;NA;NA;0;0;130;14,44;9;0;0;0;0;0;4,53;5,12;4,585;4,31;0;4,31;NA;NA;7;7;7;67;145;145;"14";2;NA;NA;532;0;0;1;"Bolivia";24;"Bolivia";"1998";".7396250600865246";"145";"Bolivia";"145"
"133";76;1947;"1";"L-BRA-1947-1-19";"Brazil";"19-Jan-47";0;2;9;12;NA;NA;NA;NA;0;0;286;13;22;0;0;0;0;0;3,59;0;3,59;2,65;-99;-99;NA;NA;7;7;7;68;140;140;"19";2;NA;NA;17;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"134";76;1950;"10";"L-BRA-1950-10-3";"Brazil";"3-Oct-50";0;2;9;14;NA;NA;NA;NA;0;0;304;12,16;25;0;0;0;0;0;7,11;0;7,11;4,11;0;4,11;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;45;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"135";76;1954;"10";"L-BRA-1954-10-3";"Brazil";"3-Oct-54";0;2;9;14;NA;NA;NA;NA;0;0;326;13,04;25;0;0;0;0;0;8,69;0;8,69;4,59;1,8;4,59;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;98;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"136";76;1958;"10";"L-BRA-1958-10-3";"Brazil";"3-Oct-58";0;2;9;14;NA;NA;NA;NA;0;0;326;13,04;25;0;0;0;0;0;9,82;0;9,82;3,64;23;4,49;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;147;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"137";76;1962;"10";"L-BRA-1962-10-7";"Brazil";"7-Oct-62";0;2;9;14;NA;NA;NA;NA;0;0;409;16,36;25;0;0;0;0;0;11,17;0;11,17;4,05;16,5;4,56;NA;NA;7;7;7;68;140;140;"7";1;NA;NA;198;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"138";76;1982;"11";"L-BRA-1982-11-15";"Brazil";"15-Nov-82";0;2;9;14;NA;NA;NA;NA;0;0;479;19,16;25;0;0;0;0;0;2,65;0;2,65;2,39;0;2,39;NA;NA;7;7;7;68;140;140;"15";4;NA;NA;479;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"139";76;1986;"11";"L-BRA-1986-11-15";"Brazil";"15-Nov-86";0;2;9;14;NA;NA;NA;NA;0;0;487;18,73;26;0;0;0;0;0;3,55;1,52;3,555;2,83;0;2,83;NA;NA;7;7;7;68;140;140;"15";2;NA;NA;544;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"140";76;1990;"10";"L-BRA-1990-10-3";"Brazil";"3-Oct-90";0;2;9;14;NA;NA;NA;NA;0;0;502;18,59;27;0;0;0;0;0;9,79;0,76;9,79;8,69;0;8,69;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;628;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"141";76;1994;"10";"L-BRA-1994-10-3";"Brazil";"3-Oct-94";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;0;0;0;0;8,53;0,15;8,53;8,16;0;8,16;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;724;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"142";76;1998;"10";"L-BRA-1998-10-4";"Brazil";"4-Oct-98";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;0;0;0;0;8,14;1,14;8,14;7,11;0;7,11;NA;NA;7;7;7;68;140;140;"4";2;NA;NA;828;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"143";76;2002;"10";"L-BRA-2002-10-6";"Brazil";"6-Oct-02";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;0;0;0;0;9,28;2,8;9,345566137;8,47;0;8,47;NA;NA;7;7;7;68;140;140;"6";2;NA;NA;940;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"144";76;2006;"10";"L-BRA-2006-10-1";"Brazil";"1-Oct-06";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;0;0;0;0;10,62;1,4;10,63977455;9,32;0;9,32;NA;NA;7;7;7;68;140;140;"1";2;NA;NA;1064;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"145";76;2010;"10";"L-BRA-2010-10-3";"Brazil";"3-Oct-10";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;0;0;0;0;11,26;0,5;11,2622193;10,44;0;10,44;NA;NA;7;7;7;68;140;140;"3";2;NA;NA;1210;NA;NA;NA;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"146";76;2014;"10";"L-BRA-2014-10-5";"Brazil";"5-Oct-14";0;2;9;14;NA;NA;NA;NA;0;0;513;19;27;0;NA;0;0;0;14,13547;0;14,13547;13,27059;0;13,27059;NA;NA;7;7;7;68;140;140;"5";2;NA;NA;1358;263,692307692308;16,2386054725247;19;"Brazil";27;"Brazil";"1995";".540836";"140";"Brazil";"140"
"147";84;1984;"12";"L-BLZ-1984-12-14";"Belize";"14-Dec-84";0;1;1;1;NA;NA;NA;NA;0;0;28;1;28;0;0;0;0;0;2,06;0,4;2,06;1,6;0;1,6;NA;NA;8;8;7;51;80;80;"14";0;NA;NA;515;0;0;1;"Belize";20;"Belize";"1991";".7015400000000001";"80";"Belize";"80"
"148";84;1989;"9";"L-BLZ-1989-9-4";"Belize";"4-Sep-89";0;1;1;1;NA;NA;NA;NA;0;0;28;1;28;0;0;0;0;0;2,07;0,1;2,07;1,99;0;1,99;NA;NA;8;8;7;51;80;80;"4";0;NA;NA;603;0;0;1;"Belize";20;"Belize";"1991";".7015400000000001";"80";"Belize";"80"
"149";84;1993;"6";"L-BLZ-1993-6-30";"Belize";"30-Jun-93";0;1;1;1;NA;NA;NA;NA;0;0;29;1;29;0;0;0;0;0;2,03;0,1;2,03;1,98;0;1,98;NA;NA;8;8;7;51;80;80;"30";0;NA;NA;697;0;0;1;"Belize";20;"Belize";"1991";".7015400000000001";"80";"Belize";"80"
